poly_sm,soils_sm,poly_md,soils_md,poly_lg,soils_lg,poly_xl,soils_xl,poly_xxl,soils_xxl
0.563441991806,0.668867111206,0.371464014053,0.690830945969,0.467444896698,0.672894001007,0.441804885864,1.2840731144,1.28064012527,5.96878695488
0.493416070938,0.661167860031,0.358153104782,0.60952091217,0.526621103287,0.679087877274,0.454812049866,1.22696590424,1.48595690727,5.82811617851
0.488721132278,0.667006969452,0.328673839569,0.395296096802,0.312691926956,0.423671007156,0.388050079346,0.815763950348,1.37354016304,5.58984184265
0.505699872971,0.646906137466,0.339407920837,0.36856007576,0.334069013596,0.48108291626,0.411127090454,0.768784999847,1.34796214104,5.7630469799
0.563858985901,0.447131872177,0.414592027664,0.744168996811,0.399459838867,0.440539121628,0.447731018066,1.14860796928,1.60340309143,5.8225851059
0.561388015747,0.362302064896,0.30810713768,0.425537824631,0.382930994034,0.446048021317,0.434081077576,0.833293914795,1.25467991829,5.83660101891
0.512655973434,0.362958908081,0.415918111801,0.64652299881,0.343625068665,0.655883073807,0.42888712883,1.14808297157,1.3510351181,6.13843894005
0.613270044327,0.405898094177,0.30871295929,0.54635310173,0.376180887222,0.439872026443,0.385530948639,0.788263082504,1.31194901466,5.66640806198
0.524837017059,0.398854017258,0.616834163666,0.418323993683,0.52337884903,0.451374053955,0.42804980278,1.22057700157,1.24554896355,6.32560014725
0.608914136887,0.581572055817,0.395148992538,0.386241912842,0.321280002594,0.413963079453,0.609730005264,1.05742120743,1.33965396881,5.98967599869
0.558490037918,0.477386951447,0.341448068619,0.423120975494,0.346268892288,0.526699066162,0.405937194824,0.950830936432,1.54880619049,5.77122879028
0.53474187851,0.505174160004,0.354154825211,0.327147006989,0.375679969788,0.403393030167,0.403510808945,1.0172522068,1.33753800392,5.92319703102
0.562251091003,0.488790988922,0.31499505043,0.463389873505,0.358899116516,0.438339948654,0.479393005371,0.856287956238,1.30349493027,5.44368505478
0.536421060562,0.524544000626,0.336292028427,0.411715984344,0.391463041306,0.640294075012,0.37483215332,0.96887588501,1.3690328598,5.57001113892
0.520207881927,0.631361961365,0.380789995193,0.472850084305,0.3116710186,0.417210102081,0.361716985703,1.0222401619,1.2982339859,5.80074596405
0.481628894806,0.510915994644,0.343087911606,0.549525022507,0.414803981781,0.483464002609,0.374356985092,1.19897294044,1.26671886444,5.82825112343
0.511494159698,0.47639298439,0.52561712265,0.609699964523,0.420031070709,0.595094919205,0.397931098938,0.823225021362,1.32157802582,5.91321706772
0.4867811203,0.615489959717,0.335330963135,0.373834133148,0.334883928299,0.51727104187,0.663779020309,1.45035481453,1.36248803139,5.7470638752
0.597637176514,0.474339008331,0.356139183044,0.431548833847,0.346163988113,0.447458028793,0.415476083755,0.909659862518,1.3569881916,6.04319691658
0.494900941849,0.332950115204,0.355551958084,0.352944135666,0.328324079514,0.47216296196,0.441115140915,1.0470468998,1.28547406197,7.1157169342
0.498091936111,0.416954994202,0.322999000549,0.390127897263,0.374976158142,0.551331996918,0.496510028839,0.780256986618,1.33696198463,6.03673696518
0.491133928299,0.617780923843,0.442580938339,0.436762094498,0.352705001831,0.448608160019,0.384809970856,1.08705210686,1.38453602791,5.72871303558
0.553066015244,0.394357919693,0.315374851227,0.399757146835,0.352653026581,0.419950008392,0.408091068268,0.849880933762,1.265832901,5.62205505371
0.573923826218,0.410973072052,0.340693950653,0.459451913834,0.387896060944,0.509835958481,0.425664901733,0.855010032654,1.31254506111,5.91737103462
0.510095119476,0.644893884659,0.338897943497,0.383743047714,0.359369039536,0.44013094902,0.364274978638,1.58238601685,1.28110814095,6.08949685097
0.515268802643,0.556459188461,0.435665130615,0.40625500679,0.338984012604,0.399353981018,1.18651294708,0.882359981537,1.46355509758,5.78716301918
0.464281082153,1.1875629425,0.333656787872,1.29038000107,0.578346967697,0.875454902649,0.417516946793,1.06262803078,1.68073701859,6.04482102394
0.5531001091,0.621484994888,0.438735961914,0.360039949417,0.320776939392,0.516155958176,0.396143913269,0.835277080536,1.26019382477,5.79958200455
0.537422895432,0.355429172516,0.314524888992,0.408553123474,0.319020986557,0.68868303299,0.405361890793,1.017619133,1.30441999435,5.31978106499
0.556921005249,0.705049991608,0.358069181442,0.593251943588,0.354511022568,0.648648023605,0.418127059937,0.773576974869,1.25328397751,5.50322413445
0.487689971924,0.353450059891,0.367712974548,0.361768960953,0.398599147797,0.642813920975,0.376300096512,1.14171504974,1.26028490067,6.82993817329
0.519137144089,0.428966999054,0.388470888138,0.574555158615,0.319032907486,0.451065063477,0.424484014511,0.998459100723,1.35218715668,7.38332796097
0.503034830093,0.730256080627,0.384756803513,0.636843204498,0.371258020401,0.700912952423,0.423532009125,1.10302209854,1.32092905045,6.39334106445
0.46458697319,0.5341360569,0.365024089813,0.661844015121,0.349567174911,0.453402996063,0.371202945709,1.03030896187,1.28049993515,6.91154694557
0.500986814499,0.611840009689,0.435847997665,0.361831903458,0.361978054047,0.625735044479,0.439130067825,1.21283698082,1.30284881592,6.09021711349
0.55241394043,0.366523981094,0.353693008423,0.550850868225,0.327962875366,0.493863105774,0.396964073181,1.05844497681,1.3547949791,6.73254704475
0.503638982773,0.637225866318,0.305105924606,0.427031993866,0.33159995079,0.47807598114,0.627435922623,0.818598031998,1.47537493706,5.81763410568
0.5172560215,0.413693904877,0.334298849106,0.408786058426,0.379279136658,0.632136821747,0.417355060577,1.19209289551,1.31636595726,6.10134482384
0.531558036804,0.389914989471,0.338325023651,0.43131685257,0.326619148254,0.38529586792,0.422158956528,1.00703001022,1.32182598114,5.44178509712
0.502415895462,0.658128976822,0.326448917389,0.328527212143,0.342448949814,0.435612916946,0.417744159698,1.21051192284,1.22956299782,6.39768481255
0.542718887329,0.658324956894,0.314702033997,0.553246021271,0.339756011963,0.654398918152,0.42308807373,1.09158992767,1.33954000473,5.95871400833
0.547221899033,0.343851089478,0.369677066803,0.363234043121,0.360975027084,0.503743886948,0.437427997589,0.774290084839,1.28265690804,5.39254593849
0.480052947998,0.510699987411,0.324132919312,0.384380102158,0.347856044769,0.613681077957,0.368480205536,0.864321947098,1.2639670372,5.51448917389
0.47881603241,0.464766025543,0.316457033157,0.533669948578,0.398144960403,0.424205064774,0.404659986496,0.820416927338,1.29068183899,6.05076003075
0.504958152771,0.382467031479,0.320306062698,0.426268100739,0.332972049713,0.436882019043,0.437633991241,1.13577508926,1.36115312576,5.95746779442
0.546300888062,0.346893072128,0.350005865097,0.366376161575,0.372129917145,0.377048969269,0.422771930695,0.929381132126,1.34099888802,5.6231110096
0.534836053848,0.349256038666,0.337917804718,0.403401136398,0.338148117065,0.472599983215,0.477343082428,0.847541809082,1.37287592888,5.74156212807
