poly_sm,soils_sm,poly_md,soils_md
0.506369113922,0.611349821091,0.514241933823,1.16710400581
0.519999027252,0.735161066055,0.542610168457,1.15219783783
0.484714984894,0.790133953094,0.529958963394,1.16541194916
0.501693964005,0.794095993042,0.542632102966,1.16594099998
0.499385118484,0.836896896362,0.511729001999,1.17590618134
0.508148193359,0.820329904556,0.536701917648,1.16667103767
0.499448060989,0.791383981705,0.532043933868,1.23306512833
0.609482049942,0.797980070114,0.511401176453,1.168653965
0.505512952805,0.798948049545,0.528451919556,1.16073894501
0.493748903275,0.801774024963,0.507663965225,1.14888811111
0.483572006226,0.718510150909,0.512706041336,1.16737294197
0.506042003632,0.782716035843,0.511046171188,1.16031002998
0.488547086716,0.795116901398,0.511327028275,1.17576599121
0.478060007095,0.723828077316,0.509241104126,1.16074490547
0.5032351017,0.778966903687,0.52779006958,1.16060996056
0.498315811157,0.648804187775,0.532953977585,1.16468000412
0.481379032135,0.79095697403,0.530637025833,1.16217398643
0.498265028,0.777863025665,0.510457038879,1.15549302101
0.505739927292,0.813598155975,0.51188492775,1.17606306076
0.529739141464,0.613998889923,0.516300916672,1.23837304115
0.489305973053,0.823815107346,0.54381108284,1.1826710701
0.497231006622,0.632371902466,0.510588169098,1.1780807972
0.504511833191,0.616890192032,0.529181003571,1.19436883926
0.488368034363,0.659003973007,0.521150112152,1.18636584282
